Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,return_1d,sma_5,sma_20,volatility_10,return_lag_1,return_lag_2,target_up_next_day
2024-09-05,219.98098315180297,223.80232842315377,219.87180099289256,220.72540283203125,36615400,0.0,0.0,AAPL,0.006927917112803161,223.28419799804686,222.18460845947266,0.011984620643171323,-0.008618831166859464,-0.027205082250850388,0
2024-09-06,222.28371844795944,223.5641288078718,218.1348266072838,219.1770172119141,48423000,0.0,0.0,AAPL,-0.007014986042614524,221.50355224609376,222.5695541381836,0.011915474220220316,0.006927917112803161,-0.008618831166859464,1
2024-09-09,219.17698492990527,219.62363365317324,215.0975649862482,219.2663116455078,67180000,0.0,0.0,AAPL,0.00040740783285397875,219.89759521484376,222.81372299194337,0.011208820789470181,-0.007014986042614524,0.006927917112803161,0
2024-09-10,217.29111136152255,219.83206111139577,215.1174037589381,218.4722595214844,51591000,0.0,0.0,AAPL,-0.0036214050305509726,219.3695495605469,222.94176330566407,0.011117945733829985,0.00040740783285397875,-0.007014986042614524,1
2024-09-11,219.81224273641337,221.4301044903715,216.2687979033431,221.00331115722656,44587100,0.0,0.0,AAPL,0.011585231192673406,219.7288604736328,223.01074829101563,0.011903231879102662,-0.0036214050305509726,0.00040740783285397875,1
2024-09-12,220.84449248276735,221.8866830044339,218.1844402475294,221.11248779296875,37455600,0.0,0.0,AAPL,0.0004940045249570701,219.8062774658203,223.0628578186035,0.011823403109332444,0.011585231192673406,-0.0036214050305509726,0
2024-09-13,221.91643313573508,222.3730019797634,220.25886075018877,220.8444671630859,36766600,0.0,0.0,AAPL,-0.001212146055422192,220.1397674560547,222.9526824951172,0.010393241467521054,0.0004940045249570701,0.011585231192673406,0
2024-09-16,214.92882889414335,215.60377723416104,212.32832783334672,214.71047973632812,59357400,0.0,0.0,AAPL,-0.027775146489081193,219.22860107421874,222.4698028564453,0.01298848608702782,-0.001212146055422192,0.0004940045249570701,1
2024-09-17,214.1447010142284,215.2861383219032,212.90400170360135,215.1769561767578,45519300,0.0,0.0,AAPL,0.0021725834761421314,218.56954040527344,222.01818771362304,0.010676192591547683,-0.027775146489081193,-0.001212146055422192,1
2024-09-18,215.9313221513165,221.0529328037412,215.92138686335736,219.04795837402344,59894900,0.0,0.0,AAPL,0.017989854796931715,218.1784698486328,221.72935409545897,0.012230340595216604,0.0021725834761421314,-0.027775146489081193,1
2024-09-19,223.31597824995185,228.11004268622213,222.95865620671253,227.16709899902344,66781300,0.0,0.0,AAPL,0.037065584565443066,219.38939208984374,221.85193557739257,0.016936305831171138,0.017989854796931715,0.0021725834761421314,0
2024-09-20,228.2589097535001,231.3556905514529,225.92638886705737,226.5020751953125,318679900,0.0,0.0,AAPL,-0.0029274653180026977,220.52091369628906,222.03406982421876,0.01671538158957166,0.037065584565443066,0.017989854796931715,0
2024-09-23,225.6484798300337,227.74278104335215,224.12986496132828,224.7849578857422,54146000,0.0,0.0,AAPL,-0.0075810224170778095,222.5358093261719,222.01570816040038,0.017062521538838547,-0.0029274653180026977,0.037065584565443066,1
2024-09-24,226.94872814757065,227.64353192764617,224.05045616714196,225.67825317382812,43556100,0.0,0.0,AAPL,0.0039739994014189595,224.63606872558594,222.025138092041,0.016922342271838753,-0.0075810224170778095,-0.0029274653180026977,0
2024-09-25,223.2563961324406,225.5988371064948,222.35317851779175,224.68568420410156,42308700,0.0,0.0,AAPL,-0.004398159573497096,225.76361389160155,221.94275512695313,0.01681557366082926,0.0039739994014189595,-0.0075810224170778095,1
2024-09-26,225.60876888531143,226.7998372114188,223.7328321067471,225.82713317871097,36636700,0.0,0.0,AAPL,0.005080203390139149,225.49562072753906,221.9938720703125,0.01683912105035906,-0.004398159573497096,0.0039739994014189595,1
2024-09-27,226.76013618443497,227.81224676693589,225.60876359989413,226.09510803222656,34026000,0.0,0.0,AAPL,0.0011866370960107453,225.4142272949219,221.89461517333984,0.01680154240496568,0.005080203390139149,-0.004398159573497096,1
2024-09-30,228.32835965023511,231.2663421630859,227.94126208675945,231.2663421630859,54541900,0.0,0.0,AAPL,0.022871941705710164,226.71050415039062,222.09312744140624,0.0140819114552024,0.0011866370960107453,0.005080203390139149,0
2024-10-01,227.81225543239975,227.9412778656533,222.07526286618744,224.52688598632812,63285000,0.0,0.0,AAPL,-0.02914153488018245,226.48023071289063,222.26384735107422,0.018268322407658282,0.022871941705710164,0.0011866370960107453,1
2024-10-02,224.20925878310885,225.67824256269316,221.360617941662,225.09263610839844,32880600,0.0,0.0,AAPL,0.0025197433242127865,226.56162109375,222.5581413269043,0.017634797077872442,-0.02914153488018245,0.022871941705710164,0
2024-10-03,223.46483520314055,225.12240767637772,221.65838486968212,223.9908905029297,34044200,0.0,0.0,AAPL,-0.004894631936951388,226.19437255859376,222.7214157104492,0.012967223329676526,0.0025197433242127865,-0.02914153488018245,1
2024-10-04,226.20429410810965,226.3035561118749,222.46235586119457,225.11248779296875,37245100,0.0,0.0,AAPL,0.005007334394361962,225.9978485107422,223.01818923950196,0.013100763606382543,-0.004894631936951388,0.0025197433242127865,0
2024-10-07,222.8296017820206,224.0107499786272,219.68319006872073,220.04051208496097,39505400,0.0,0.0,AAPL,-0.022530850055161644,223.7526824951172,223.0568992614746,0.014743793813086551,0.005007334394361962,-0.004894631936951388,1
2024-10-08,222.63110049734397,224.298593199742,221.58890998571715,224.0901641845703,31855700,0.0,0.0,AAPL,0.01840412050143625,223.66533813476562,223.3377944946289,0.016045666089307152,-0.022530850055161644,0.005007334394361962,1
2024-10-09,223.55416342639623,228.0405364361267,223.15714569962591,227.83209228515625,33591100,0.0,0.0,AAPL,0.016698314779687973,224.21322937011718,223.6792335510254,0.016855687989740506,0.01840412050143625,-0.022530850055161644,0
2024-10-10,226.08521111865923,227.7924147414137,225.47974919262128,227.33583068847656,28183500,0.0,0.0,AAPL,-0.0021781900508491825,224.88221740722656,223.9904006958008,0.01684162484941137,0.016698314779687973,0.01840412050143625,0
2024-10-11,227.5939128444124,227.70309500312143,225.64848941975737,225.85693359375,31759200,0.0,0.0,AAPL,-0.006505340976157514,225.0311065673828,224.24102401733398,0.016996656365067347,-0.0021781900508491825,0.016698314779687973,1
2024-10-14,226.9983493120185,230.0058033150611,226.89910245149323,229.5790100097656,39882100,0.0,0.0,AAPL,0.01647979699711377,226.93880615234374,224.98445053100585,0.016140596695328944,-0.006505340976157514,-0.0021781900508491825,1
2024-10-15,231.87182665313995,235.7229623804217,230.6410474142004,232.11004638671875,64751400,0.0,0.0,AAPL,0.011024685474710916,228.54278259277345,225.83110504150392,0.012931382700768622,0.01647979699711377,-0.006505340976157514,0
2024-10-16,229.8767817438953,230.3929017691756,228.12986736523644,230.0554351806641,34082200,0.0,0.0,AAPL,-0.008851884000882326,228.987451171875,226.38147888183593,0.013504917475436065,0.011024685474710916,0.01647979699711377,1
2024-10-17,231.69314333147315,232.1100316250369,228.80480686495977,230.42266845703125,32993800,0.0,0.0,AAPL,0.0015962816791472711,229.60481872558594,226.54425735473632,0.013276606273858809,-0.008851884000882326,0.011024685474710916,1
2024-10-18,234.4226930307779,234.4226930307779,232.26884075534687,233.25148010253903,46431500,0.0,0.0,AAPL,0.012276620457744913,231.08372802734374,226.88172760009766,0.013599022114264309,0.0015962816791472711,-0.008851884000882326,1
2024-10-21,232.7055644739604,235.0877162866724,232.7055644739604,234.720458984375,36254500,0.0,0.0,AAPL,0.006297833056365665,232.1120178222656,227.3785026550293,0.010018670657458602,0.012276620457744913,0.0015962816791472711,0
2024-10-22,232.1497286972171,234.46239402859047,230.8693336731526,234.1050720214844,38846600,0.0,0.0,AAPL,-0.002621786637404089,232.51102294921876,227.79984359741212,0.009437940803676425,0.006297833056365665,0.012276620457744913,0
2024-10-23,232.33831918874512,233.3904297884605,226.06533615950997,229.0430145263672,52287000,0.0,0.0,AAPL,-0.021623015047929628,232.30853881835938,228.0177101135254,0.011462144893045503,-0.002621786637404089,0.006297833056365665,0
2024-10-24,228.26884002769643,229.10260155629064,226.710529416834,228.85446166992188,31109500,0.0,0.0,AAPL,-0.0008232202882729744,231.9948974609375,228.16907653808593,0.011433765617552603,-0.021623015047929628,-0.002621786637404089,1
2024-10-25,228.03059902781465,231.48470145399645,227.8618657494506,229.68817138671875,38802300,0.0,0.0,AAPL,0.003642969032429555,231.28223571777343,228.34872970581054,0.01116799453922595,-0.0008232202882729744,-0.021623015047929628,1
2024-10-28,231.5839844241638,232.98348177622344,230.81970938626552,231.6633758544922,36087100,0.0,0.0,AAPL,0.008599504518880252,230.6708190917969,228.36858139038085,0.010252888451264756,0.003642969032429555,-0.0008232202882729744,1
2024-10-29,231.36563017470797,232.5864741436605,230.59143496071303,231.9313812255859,35417200,0.0,0.0,AAPL,0.001156874150284537,230.2360809326172,228.73880615234376,0.009631759587335646,0.008599504518880252,0.003642969032429555,0
2024-10-30,230.8792428381849,231.7328445287285,227.84201349481597,228.3879241943359,47070900,0.0,0.0,AAPL,-0.015278040481307209,230.10506286621094,228.90357055664063,0.010463803499239872,0.001156874150284537,0.008599504518880252,0
2024-10-31,227.63359787833264,228.11995749798112,223.69313535160188,224.2291259765625,64370100,0.0,0.0,AAPL,-0.018209361254295953,229.17999572753905,228.91548233032228,0.011777504449810388,-0.015278040481307209,0.001156874150284537,0
2024-11-01,219.32586653780092,223.67328184782377,218.6310779402587,221.25143432617188,65276700,0.0,0.0,AAPL,-0.013279682723741582,227.49264831542968,228.72242965698243,0.010918094049365324,-0.018209361254295953,-0.015278040481307209,0
2024-11-04,219.34570882983752,221.1323036464343,218.07523400035532,220.3581085205078,44944500,0.0,0.0,AAPL,-0.0040376045849588316,225.23159484863282,228.73830947875976,0.010170910401617389,-0.013279682723741582,-0.018209361254295953,1
2024-11-05,220.14969745378525,222.2836942947505,219.49460455688452,221.78741455078125,28111300,0.0,0.0,AAPL,0.006486287433985716,223.2028015136719,228.6231719970703,0.010912437490565767,-0.0040376045849588316,-0.013279682723741582,0
2024-11-06,220.95365355112233,224.3879158153704,219.54422098922427,221.06283569335935,54561100,0.0,0.0,AAPL,-0.0032669971778583884,221.73778381347657,228.28470916748046,0.009291995480378266,0.006486287433985716,-0.0040376045849588316,1
2024-11-07,222.95865940199351,226.18447798056903,222.89910825147632,225.78744506835935,42137700,0.0,0.0,AAPL,0.02137224631259871,222.04944763183593,228.2072898864746,0.012198867842781985,-0.0032669971778583884,0.006486287433985716,0
2024-11-08,225.72780810336752,227.20835428792032,224.9726384261151,225.51914978027344,38328800,0.25,0.0,AAPL,-0.0011882648656779127,222.90299072265626,228.19040069580078,0.01207723643947721,0.02137224631259871,-0.0032669971778583884,0
2024-11-11,223.57158868270503,224.26714170400084,220.0938084143074,222.8064727783203,42005600,0.0,0.0,AAPL,-0.012028588279958119,223.39266357421874,227.8517738342285,0.01187024149285695,-0.0011882648656779127,0.02137224631259871,0
2024-11-12,223.12444853772337,224.15783943194583,221.9420008205612,222.8064727783203,40398300,0.0,0.0,AAPL,0.0,223.59647521972656,227.3865951538086,0.011821806898079388,-0.012028588279958119,-0.0011882648656779127,1
2024-11-13,222.58787261698697,225.2111120360391,221.34580821096,223.6908264160156,48566200,0.0,0.0,AAPL,0.003969155952552539,224.1220733642578,227.06836471557617,0.011327791285673863,0.0,-0.012028588279958119,1
2024-11-14,223.5914518391994,227.41700079571672,223.5715745650122,226.77113342285156,44923900,0.0,0.0,AAPL,0.01377037698053507,224.31881103515624,226.8857879638672,0.010748281355003724,0.003969155952552539,0.0,0
2024-11-15,224.96268496170848,225.4793879673537,222.84621765747357,223.5715789794922,47923700,0.0,0.0,AAPL,-0.014109178690716706,223.929296875,226.40179290771485,0.010874727140984641,0.01377037698053507,0.003969155952552539,1
2024-11-18,223.8199993254601,228.28149999782983,223.74050538640265,226.57241821289065,44633700,0.0,0.0,AAPL,0.013422275081188761,224.68248596191407,225.99439086914063,0.011350035139085978,-0.014109178690716706,0.01377037698053507,1
2024-11-19,225.53901477922057,228.6988344551977,225.22105418122663,226.8307647705078,36211800,0.0,0.0,AAPL,0.0011402383381653447,225.48734436035156,225.63067550659179,0.011285067003914672,0.013422275081188761,-0.014109178690716706,1
2024-11-20,226.61215353970655,228.4702769508748,224.45593165289552,227.5461883544922,35169600,0.0,0.0,AAPL,0.00315399714279585,226.25841674804687,225.55583419799805,0.01111398125282113,0.0011402383381653447,0.013422275081188761,0
2024-11-21,227.42697481306035,228.6988476019872,224.27710117470863,227.0692596435547,42108300,0.0,0.0,AAPL,-0.002095964403475259,226.3180419921875,225.4665740966797,0.009084190894321893,0.00315399714279585,0.0011402383381653447,1
2024-11-22,226.6121530455377,229.25526960886552,226.6121530455377,228.41065979003903,38168300,0.0,0.0,AAPL,0.005907449333256487,227.28585815429688,225.4026985168457,0.009205014401084571,-0.002095964403475259,0.00315399714279585,1
2024-11-25,229.99056458191063,231.76919395430343,228.28148292479264,231.3916015625,90152800,0.0,0.0,AAPL,0.013050799709615646,228.24969482421875,225.38910980224608,0.00856006361367433,0.005907449333256487,-0.002095964403475259,1
2024-11-26,231.84870566104107,234.07449047305911,231.84870566104107,233.56771850585935,45986200,0.0,0.0,AAPL,0.009404476777311155,229.59708557128906,225.47092666625977,0.00861010101254219,0.013050799709615646,0.005907449333256487,0
2024-11-27,232.9814664022851,234.1937224347506,232.32565277909848,233.43853759765625,33498400,0.0,0.0,AAPL,-0.0005530768936283792,230.7755554199219,225.72345733642578,0.008773540853570147,0.009404476777311155,0.013050799709615646,1
2024-11-29,233.3192972938568,236.3002516789311,232.4846337048963,235.82330322265625,28481400,0.0,0.0,AAPL,0.010215818045905767,232.5263641357422,226.30316619873048,0.008412196956323389,-0.0005530768936283792,0.009404476777311155,1
2024-12-02,235.76369091824088,239.26133321145704,235.654388648958,238.06895446777344,48137100,0.0,0.0,AAPL,0.009522601093399752,234.45802307128906,227.14404220581054,0.0056350615928540135,0.010215818045905767,-0.0005530768936283792,1
2024-12-03,238.2875760799829,241.21884512379424,237.38334952948236,241.1095428466797,38861000,0.0,0.0,AAPL,0.012771881095138049,236.401611328125,228.18161392211914,0.005547004665949798,0.009522601093399752,0.010215818045905767,1
2024-12-04,241.32812877991805,242.5602620666903,239.71841824290905,241.4672393798828,44383900,0.0,0.0,AAPL,0.0014835436581230876,237.98151550292968,229.1656051635742,0.005512810856134719,0.012771881095138049,0.009522601093399752,1
2024-12-05,242.4410361127995,242.98753231090083,240.59284370740727,241.49705505371097,40033900,0.0,0.0,AAPL,0.00012347709736815204,239.5932189941406,230.18731613159179,0.005780902639247153,0.0014835436581230876,0.012771881095138049,0
2024-12-06,241.36788746709487,243.0769692456264,240.5431549096241,241.29832458496097,36870600,0.0,0.0,AAPL,-0.0008229105266140957,240.68822326660157,230.96286010742188,0.005594222690041348,0.00012347709736815204,0.0014835436581230876,1
2024-12-09,240.29473874492055,245.67039687977777,240.21524480725012,245.1835021972656,44649200,0.0,0.0,AAPL,0.016101137954385836,242.1111328125,231.9460777282715,0.0064208025943560225,-0.0008229105266140957,0.00012347709736815204,1
2024-12-10,245.32261857013248,246.63424582967983,243.7824557106041,246.1970367431641,36914800,0.0,0.0,AAPL,0.004133779543955773,243.12863159179688,233.11560592651367,0.006119245417817276,0.016101137954385836,-0.0008229105266140957,0
2024-12-11,246.38585520914904,249.20782208911243,244.69663537468304,244.92518615722656,45205800,0.0,0.0,AAPL,-0.0051659865722281095,243.82022094726562,234.22154159545897,0.0069586324941388515,0.004133779543955773,0.016101137954385836,1
2024-12-12,245.32261935264157,247.1608807008323,244.12029436088807,246.3858337402344,32777500,0.0,0.0,AAPL,0.005963647944602135,244.7979766845703,235.3562919616699,0.006704080519927968,-0.0051659865722281095,0.004133779543955773,1
2024-12-13,246.24673423955153,247.7073880681415,244.676762972136,246.5547637939453,33155300,0.0,0.0,AAPL,0.0006856321694574952,245.8492645263672,236.3454734802246,0.006625508204341026,0.005963647944602135,-0.0051659865722281095,1
2024-12-16,246.41563368868003,249.78411156803347,246.07778066556844,249.44625854492188,51694800,0.0,0.0,AAPL,0.011727596362295811,246.70181579589843,237.6392074584961,0.00684504092345784,0.0006856321694574952,0.005963647944602135,1
2024-12-17,248.49234928857376,252.2185421189052,248.19425082976375,251.87075805664065,51356400,0.0,0.0,AAPL,0.009719526465786554,247.83656005859376,238.90412445068358,0.006504708208613951,0.011727596362295811,0.0006856321694574952,0
2024-12-18,250.55918941684527,252.66572594292316,246.16725119368888,246.47528076171875,56774100,0.0,0.0,AAPL,-0.021421610577392114,248.14657897949218,239.88635025024413,0.01046876150970373,0.009719526465786554,0.011727596362295811,1
2024-12-19,245.92873792847348,250.400169527173,245.5213371883983,248.2041931152344,60882300,0.0,0.0,AAPL,0.007014546644079411,248.5102508544922,240.91925048828125,0.010550361283980373,-0.021421610577392114,0.009719526465786554,1
2024-12-20,246.46531011815415,253.38113119374523,244.13023820234332,252.87437438964844,147495300,0.0,0.0,AAPL,0.018815883872863592,249.7741729736328,242.20950622558593,0.011579962735783699,0.007014546644079411,-0.021421610577392114,1
2024-12-23,253.15258832932108,254.02699130961165,251.84096111600803,253.6494140625,40858800,0.0,0.0,AAPL,0.0030649197836760678,250.61480407714845,243.471443939209,0.010873259931078197,0.018815883872863592,0.007014546644079411,1
2024-12-24,253.868019379837,256.5707374276886,253.66927695641888,256.5608215332031,23234700,0.0,0.0,AAPL,0.011478076862364572,251.55281677246094,244.72990493774415,0.011168322787503043,0.0030649197836760678,0.018815883872863592,1
2024-12-26,256.55083207826743,258.44870970386563,255.9943897750778,257.37554931640625,27237100,0.0,0.0,AAPL,0.003175573645010754,253.73287048339844,245.9202964782715,0.010693450536303084,0.011478076862364572,0.0030649197836760678,0
2024-12-27,256.19314630806485,257.05764856283577,251.45343969164696,253.9673767089844,42355300,0.0,0.0,AAPL,-0.013242021693490313,254.88550720214843,246.94673843383788,0.012133358710503334,0.003175573645010754,0.011478076862364572,0
2024-12-30,250.6286852818035,251.89062678955744,249.15808547329988,250.598876953125,35557500,0.0,0.0,AAPL,-0.013263513603636201,254.43040771484374,247.68551712036134,0.01319719516749427,-0.013242021693490313,0.003175573645010754,0
2024-12-31,250.83739579916153,251.6720594492945,247.8464949766397,248.83021545410156,39480700,0.0,0.0,AAPL,-0.007057739126876683,253.46656799316406,248.22358016967775,0.01294693966217526,-0.013263513603636201,-0.013242021693490313,0
2025-01-02,247.34967754084445,247.51861164989128,240.2848294479123,242.30194091796875,55740700,0.0,0.0,AAPL,-0.02623585935582251,250.6147918701172,248.2832000732422,0.014760453558013665,-0.007057739126876683,-0.013263513603636201,0
2025-01-03,241.8150329589844,242.62981931594803,240.3543640210219,241.8150329589844,40244100,0.0,0.0,AAPL,-0.00200950911552622,247.5026885986328,248.30058975219725,0.013393888339207615,-0.02623585935582251,-0.007057739126876683,1
2025-01-06,242.75898865424097,245.75982034447205,241.65603491404497,243.44461059570312,45045600,0.0,0.0,AAPL,0.006738942640489798,245.39813537597655,248.39796752929686,0.013373944839080635,-0.00200950911552622,-0.02623585935582251,0
2025-01-07,241.4374181829594,243.9911096142756,239.8177766758021,240.6723175048828,40856000,0.0,0.0,AAPL,-0.011387777630552542,243.41282348632814,248.36666717529297,0.01146110825497729,0.006738942640489798,-0.00200950911552622,1
2025-01-08,240.38417847646193,242.1628232218062,238.5260549504929,241.1592254638672,37628900,0.0,0.0,AAPL,0.002023115761847105,241.87862548828124,248.16545333862305,0.01138541207200386,-0.011387777630552542,0.006738942640489798,0
2025-01-10,238.48628640867517,238.63534322792128,231.52079498772144,235.3463592529297,61710900,0.0,0.0,AAPL,-0.02410385171770446,240.48750915527344,247.62291946411133,0.011230077581549222,0.002023115761847105,-0.011387777630552542,0
2025-01-13,232.04742383507855,233.180185891021,228.26161420500543,232.91189575195312,49630700,0.0,0.0,AAPL,-0.010344173195219075,238.70688171386718,247.02225494384766,0.010450171827564076,-0.02410385171770446,0.002023115761847105,0
2025-01-14,233.2596954436476,234.62099318079112,230.99417118008773,231.7990264892578,39435300,0.0,0.0,AAPL,-0.004778069660643203,236.3777648925781,246.29291458129882,0.010491038185752422,-0.010344173195219075,-0.02410385171770446,1
2025-01-15,233.1504034772107,237.4429855317883,232.94172997653553,236.35989379882812,39832000,0.0,0.0,AAPL,0.019675955411234902,235.5152801513672,245.78317108154297,0.01369892758942291,-0.004778069660643203,-0.010344173195219075,0
2025-01-16,235.84318609247865,236.4989845496957,226.58234697208553,226.81088256835935,71759100,0.0,0.0,AAPL,-0.04040030259362104,232.64561157226564,244.65140228271486,0.017565263871330696,0.019675955411234902,-0.004778069660643203,1
2025-01-17,230.64637201374376,230.81529094249188,227.0294813062853,228.51995849609375,68488300,0.0,0.0,AAPL,0.0075352465824443104,231.28033142089845,243.4838623046875,0.0171421702815639,-0.04040030259362104,0.019675955411234902,0
2025-01-21,222.57794445660952,222.99527628303537,217.9872792040061,221.22657775878903,98070400,0.0,0.0,AAPL,-0.03191572755965377,228.94326782226562,242.221427154541,0.018940230201187246,0.0075352465824443104,-0.04040030259362104,1
